日期,茅台收盘,平安收盘,茅台收益率,平安收益率
2023-12-11,9366.71,39.6,-0.0036983538761982127,0.010461852513396375
2023-12-12,9426.96,39.79,0.006432354583413069,0.004797979797979801
2023-12-13,9175.77,38.89,-0.026645917665928276,-0.0226187484292536
2023-12-14,9054.67,38.7,-0.013197802473252973,-0.004885574697865769
2023-12-15,9100.4,38.79,0.005050432539231098,0.0023255813953486637
2023-12-18,9185.82,38.61,0.009386400597775957,-0.004640371229698403
2023-12-19,9251.14,38.71,0.007110960153802193,0.002590002590002527
2023-12-20,9220.47,38.45,-0.0033152670914071702,-0.006716610694910807
2023-12-21,9322.02,38.8,0.011013538355420183,0.00910273081924573
2023-12-22,9325.29,39.1,0.00035078234116636686,0.0077319587628867925
2023-12-25,9332.07,39.18,0.0007270551371592049,0.002046035805626456
2023-12-26,9322.02,39.1,-0.0010769314846544864,-0.0020418580908626582
2023-12-27,9307.25,39.0,-0.001584420544045173,-0.002557544757033292
2023-12-28,9598.33,40.26,0.03127454403824981,0.03230769230769215
2023-12-29,9603.41,40.3,0.0005292587356342526,0.0009935419771485154
2024-01-02,9397.44,39.47,-0.021447589970645775,-0.02059553349875931
2024-01-03,9442.61,39.4,0.004806628188102291,-0.0017734988598936408
2024-01-04,9316.99,38.9,-0.013303525190598853,-0.012690355329949221
2024-01-05,9288.65,38.97,-0.003041754901529359,0.0017994858611825038
2024-01-08,9191.32,38.45,-0.010478379527703141,-0.013343597639209559
2024-01-09,9176.3,38.38,-0.0016341504811061558,-0.0018205461638491904
2024-01-10,9178.81,37.82,0.0002735307258916464,-0.014590932777488352
2024-01-11,9204.29,38.43,0.002775958975074211,0.016129032258064502
2024-01-12,9186.65,38.03,-0.0019164976331690342,-0.01040853499869887
2024-01-15,9171.28,38.17,-0.0016730799584178113,0.0036813042334999935
2024-01-16,9168.41,38.7,-0.00031293341823612764,0.013885250196489451
2024-01-17,8854.71,38.01,-0.034215311051752795,-0.01782945736434116
2024-01-18,9024.9,38.99,0.019220279376738647,0.025782688766114337
2024-01-19,9146.15,39.2,0.013435051911932616,0.0053859964093356805
2024-01-22,9181.32,39.48,0.0038453338289881067,0.0071428571428568954
2024-01-23,9065.75,39.36,-0.012587514649309628,-0.003039513677811523
2024-01-24,9100.93,40.17,0.0038805393927694443,0.020579268292683084
2024-01-25,9161.23,41.15,0.006625696494753752,0.024396315658451462
2024-01-26,9157.81,41.25,-0.00037331231723247704,0.002430133657351119
2024-01-29,9221.52,40.98,0.006956903451807994,-0.006545454545454632
2024-01-30,9035.61,40.19,-0.020160450771673166,-0.019277696437286496
2024-01-31,8994.96,40.51,-0.004498866152921721,0.007962179646678225
2024-02-01,9020.68,40.3,0.0028593790300346367,-0.005183905208590467
2024-02-02,8950.18,40.1,-0.007815375337557717,-0.004962779156327479
2024-02-05,9121.08,40.68,0.01909458804180475,0.014463840399002503
2024-02-06,9352.17,41.56,0.02533581549553343,0.021632251720747453
2024-02-07,9527.99,42.38,0.018799914886063807,0.019730510105871124
2024-02-08,9502.91,42.78,-0.0026322445762432256,0.0094384143463897
2024-02-19,9449.8,42.73,-0.0055888143737024,-0.00116877045348307
2024-02-20,9322.02,42.35,-0.013521979301149067,-0.008893049379826712
2024-02-21,9561.5,43.59,0.025689711028296314,0.029279811097993047
2024-02-22,9565.12,43.7,0.00037860168383629933,0.0025235145675612802
2024-02-23,9543.56,44.07,-0.002254022950051948,0.008466819221967903
2024-02-26,9447.54,42.95,-0.010061235010834335,-0.025414113909689062
2024-02-27,9420.0,43.12,-0.0029150445512801104,0.003958090803259484
2024-02-28,9380.06,42.65,-0.004239915074309986,-0.010899814471242997
2024-02-29,9447.64,42.9,0.007204644746408917,0.0058616647127784915
2024-03-01,9397.69,42.99,-0.005287034645689137,0.002097902097902171
2024-03-04,9353.68,42.34,-0.004683065732110747,-0.015119795301232863
2024-03-05,9448.14,42.81,0.010098699121628973,0.011100614076523296
2024-03-06,9375.03,42.5,-0.007738030977525567,-0.0072412987619715485
2024-03-07,9390.51,43.06,0.001651194716176807,0.013176470588235345
2024-03-08,9329.2,42.88,-0.006528931868450161,-0.004180213655364584
2024-03-11,9445.08,43.16,0.012421215109548411,0.006529850746268551
2024-03-12,9698.88,43.81,0.026871132907291262,0.015060240963855609
2024-03-13,9610.69,42.63,-0.009092802467913663,-0.026934489842501685
2024-03-14,9556.33,42.45,-0.0056562015838613755,-0.004222378606615007
2024-03-15,9560.65,42.48,0.00045205638566270245,0.0007067137809186885
2024-03-18,9514.27,42.56,-0.00485113459858888,0.0018832391713747842
2024-03-19,9513.06,41.83,-0.00012717738723000416,-0.017152255639097835
2024-03-20,9521.0,41.92,0.0008346420604936622,0.002151565861821636
2024-03-21,9517.99,42.03,-0.00031614326226236944,0.002624045801526753
2024-03-22,9479.55,40.56,-0.00403866782797635,-0.03497501784439683
2024-03-25,9417.54,40.44,-0.006541449752361483,-0.002958579881656931
2024-03-26,9519.44,40.9,0.010820235433032455,0.011374876360039643
2024-03-27,9477.79,40.65,-0.004375257368080421,-0.006112469437652757
2024-03-28,9481.0,40.69,0.00033868655034541284,0.0009840098400983877
2024-03-29,9487.33,40.81,0.0006676510916570066,0.002949127549766617
2024-04-01,9579.94,41.25,0.00976143973067245,0.010781671159029615
2024-04-02,9543.06,41.0,-0.003849710958523822,-0.0060606060606061
2024-04-03,9548.69,40.5,0.0005899575188672568,-0.012195121951219523
2024-04-08,9305.24,40.22,-0.0254956439050803,-0.006913580246913575
2024-04-09,9282.93,40.11,-0.002397573840115852,-0.0027349577324713437
2024-04-10,9211.37,39.2,-0.007708772984391765,-0.022687609075043524
2024-04-11,9211.47,38.95,1.0856148433768809e-05,-0.0063775510204081565
2024-04-12,9141.28,37.78,-0.00761984786358727,-0.030038510911424954
2024-04-15,9336.99,38.36,0.021409474384331162,0.015352038115404865
2024-04-16,9322.02,38.28,-0.0016033004212278046,-0.002085505735140769
2024-04-17,9306.94,38.95,-0.0016176751390792887,0.017502612330198675
2024-04-18,9325.94,39.7,0.0020414873202148076,0.019255455712451797
2024-04-19,9204.64,39.42,-0.01300673176108802,-0.007052896725440849
2024-04-22,9347.44,39.83,0.01551391472127106,0.010400811770674645
2024-04-23,9433.97,39.89,0.009257080013351127,0.0015064022093900231
2024-04-24,9440.6,40.6,0.0007027794237208784,0.017798947104537444
2024-04-25,9437.79,41.06,-0.00029765057305675136,0.011330049261083719
2024-04-26,9520.15,41.53,0.008726619261500757,0.01144666341938616
2024-04-29,9492.86,42.08,-0.0028665514724032226,0.013243438478208525
2024-04-30,9497.89,41.36,0.0005298719247939232,-0.017110266159695797
2024-05-06,9775.26,42.49,0.029203328318184507,0.027321083172147098
2024-05-07,9824.5,42.59,0.005037206171498276,0.002353494939985934
2024-05-08,9794.2,41.95,-0.003084126418647193,-0.015027001643578286
2024-05-09,9754.15,42.34,-0.004089154805905659,0.009296781883194383
2024-05-10,9668.63,42.93,-0.008767550222213205,0.01393481341521019
2024-05-13,9502.91,42.65,-0.017139967089442765,-0.00652224551595626
2024-05-14,9482.71,42.31,-0.0021256646648237787,-0.007971864009378549
2024-05-15,9472.76,41.84,-0.001049278107207674,-0.011108484991727674
2024-05-16,9495.37,43.05,0.0023868439609997516,0.028919694072657487
2024-05-17,9548.13,45.2,0.005556392220629425,0.04994192799070851
2024-05-20,9517.99,45.46,-0.0031566390486932328,0.005752212389380507
2024-05-21,9497.89,45.4,-0.0021117904095298012,-0.0013198416190057793
2024-05-22,9461.26,45.4,-0.003856646055071078,0.0
2024-05-23,9432.61,44.78,-0.0030281379012943033,-0.013656387665198166
2024-05-24,9357.59,43.89,-0.007953260020291397,-0.01987494417150515
2024-05-27,9322.62,44.1,-0.0037370733276409496,0.004784688995215225
2024-05-28,9295.09,43.76,-0.0029530325166101656,-0.007709750566893492
2024-05-29,9342.12,43.47,0.005059660530452259,-0.006627056672760534
2024-05-30,9216.5,43.15,-0.013446626675743922,-0.007361398665746477
2024-05-31,9213.73,43.07,-0.00030054793034239857,-0.0018539976825028281
2024-06-03,9168.21,43.13,-0.004940452997863054,0.0013930810308799835
2024-06-04,9237.6,43.27,0.007568543914242998,0.0032460004637142603
2024-06-05,9191.37,43.08,-0.0050045466354896595,-0.004391033048301463
2024-06-06,9170.32,42.45,-0.0022901917777220504,-0.014623955431754765
2024-06-07,9066.66,42.12,-0.01130385853492566,-0.007773851590106129
2024-06-11,8814.52,41.83,-0.02780957927174943,-0.00688509021842354
2024-06-12,8827.98,41.4,0.0015270258618733656,-0.01027970356203678
2024-06-13,8744.22,41.3,-0.009488014245614518,-0.0024154589371980784
2024-06-14,8744.17,41.87,-5.718062903170562e-06,0.01380145278450362
2024-06-17,8676.33,41.58,-0.007758312109668486,-0.006926200143300698
2024-06-18,8575.84,41.73,-0.01158208597413879,0.003607503607503615
2024-06-19,8627.97,42.0,0.0060787048265824595,0.006470165348670065
2024-06-20,8623.45,41.51,-0.0005238775749102365,-0.011666666666666714
2024-06-21,8477.23,41.67,-0.016956090659770884,0.0038544928932788824
2024-06-24,8505.12,41.8,0.0032899897726028637,0.0031197504199662607
2024-06-25,8555.87,41.55,0.005966993998908876,-0.005980861244019087
2024-06-26,8568.78,41.65,0.0015089055817818497,0.002406738868832692
2024-06-27,8575.16,41.42,0.0007445634034248805,-0.00552220888355337
2024-06-28,8459.09,41.36,-0.01353560749886884,-0.0014485755673587786
2024-07-01,8323.37,41.62,-0.016044278994548966,0.006286266924564687
2024-07-02,8576.22,42.17,0.030378320319774055,0.013214800576645924
2024-07-03,8622.95,42.27,0.005448787461142635,0.002371354043158691
2024-07-04,8551.3,41.98,-0.008309221322169491,-0.006860657676839521
2024-07-05,8386.78,41.12,-0.01923918000771796,-0.0204859456884231
2024-07-08,8220.97,40.84,-0.019770400558975165,-0.006809338521400643
2024-07-09,8311.56,41.52,0.011019380924635502,0.016650342801175277
2024-07-10,8309.35,41.86,-0.0002658947297498049,0.00818882466281301
2024-07-11,8432.46,41.94,0.014815839987483814,0.00191113234591489
2024-07-12,8516.52,42.68,0.00996862125643072,0.01764425369575595
2024-07-15,8496.83,42.53,-0.0023119771925622645,-0.0035145267104029765
2024-07-16,8502.35,41.19,0.000649654047450765,-0.031507171408417634
2024-07-17,8629.98,42.29,0.015011143977841312,0.026705511046370534
2024-07-18,8610.44,42.37,-0.002264199917033305,0.0018917001655236465
2024-07-19,8751.69,43.03,0.016404504299431855,0.01557705924002839
2024-07-22,8617.93,43.0,-0.015283905165745182,-0.0006971880083662674
2024-07-23,8396.83,42.79,-0.025655812938838007,-0.0048837209302325935
2024-07-24,8321.56,42.56,-0.008964097165239826,-0.005375087637298326
2024-07-25,8273.68,42.57,-0.005753728868144847,0.0002349624060149491
2024-07-26,8231.97,41.09,-0.0050412875528181855,-0.0347662673244068
2024-07-29,8110.52,41.32,-0.014753455126779946,0.005597468970552466
2024-07-30,8019.92,41.33,-0.011170677095919901,0.0002420135527589906
2024-07-31,8227.4,42.56,0.025870582250197005,0.029760464553593158
2024-08-01,8050.93,42.51,-0.021449060456523283,-0.0011748120300753007
2024-08-02,8047.36,41.82,-0.00044342703265343175,-0.016231474947071223
2024-08-05,8170.77,42.0,0.01533546405280739,0.004304160688665792
2024-08-06,8144.09,40.9,-0.003265298129796812,-0.02619047619047621
2024-08-07,8198.36,40.7,0.006663727930315222,-0.004889975550122161
2024-08-08,8274.68,40.82,0.009309178908952553,0.0029484029484028174
2024-08-09,8305.38,40.61,0.003710113261177428,-0.005144536991670723
2024-08-12,8301.87,40.62,-0.0004226176285730965,0.0002462447672986201
2024-08-13,8236.09,40.78,-0.007923516027112054,0.00393894633185643
2024-08-14,8187.3,40.49,-0.0059239274947213705,-0.0071113290828836995
2024-08-15,8255.59,41.32,0.008340967107593356,0.020498888614472577
2024-08-16,8277.24,41.61,0.002622465505190963,0.0070183930300096176
2024-08-19,8248.3,42.07,-0.003496334526967959,0.011055034847392564
2024-08-20,8234.63,41.92,-0.0016573112035207505,-0.0035654860946041644
2024-08-21,8208.81,41.97,-0.003135538573074914,0.0011927480916029687
2024-08-22,8170.97,41.71,-0.0046096815494571786,-0.00619490111984744
2024-08-23,8195.79,43.35,0.0030375830531748083,0.039319108127547464
2024-08-26,8180.77,43.35,-0.0018326482254914511,0.0
2024-08-27,8140.92,43.15,-0.004871179607787601,-0.0046136101499424376
2024-08-28,8065.2,43.19,-0.009301160065447234,0.0009269988412514696
2024-08-29,8187.3,42.62,0.015139116202945946,-0.013197499421162329
2024-08-30,8337.49,44.03,0.018344264898073837,0.03308305959643376
2024-09-02,8095.35,43.45,-0.0290423136939294,-0.013172836702248447
2024-09-03,8170.72,43.21,0.00931028306373416,-0.005523590333716966
2024-09-04,8120.47,42.64,-0.006150008811952934,-0.013191390881740372
2024-09-05,8144.99,43.42,0.0030195296577659736,0.018292682926829285
2024-09-06,8110.42,43.25,-0.004244326880695981,-0.003915246430216568
2024-09-09,7994.85,42.68,-0.014249570305853387,-0.013179190751445136
2024-09-10,8009.93,42.66,0.001886214250423679,-0.00046860356138711534
2024-09-11,8019.97,42.52,0.001253444162433448,-0.003281762775433461
2024-09-12,7794.16,42.6,-0.02815596567069456,0.0018814675446847673
2024-09-13,7638.74,42.89,-0.019940570888973275,0.006807511737089156
2024-09-18,7451.67,43.7,-0.02448964096172923,0.01888552110048969
2024-09-19,7422.02,44.03,-0.003978973840763178,0.007551487414187541
2024-09-20,7436.7,44.15,0.0019778982002203183,0.0027254144901203148
2024-09-23,7424.74,44.09,-0.0016082402140734642,-0.0013590033975083848
2024-09-24,7982.79,46.5,0.07516088105442087,0.054660920843728755
2024-09-25,8115.45,47.36,0.01661825001033468,0.018494623655914033
2024-09-26,8768.67,50.42,0.08049091547603648,0.06461148648648662
2024-09-27,9272.15,51.9,0.057418057698601865,0.02935343117810385
2024-09-30,9869.1,57.09,0.06438096881521549,0.10000000000000009
2024-10-08,9743.48,61.73,-0.012728617604442216,0.08127517954107533
2024-10-09,9101.06,55.7,-0.06593332156477971,-0.09768346023003394
2024-10-10,9326.42,58.5,0.024761950805730404,0.050269299820466795
2024-10-11,9150.5,57.54,-0.018862543183772562,-0.016410256410256396
2024-10-14,9135.43,58.67,-0.001646904540735461,0.01963851233924241
2024-10-15,8895.54,57.19,-0.02625930032850121,-0.025225839440940923
2024-10-16,8736.01,57.38,-0.017933706104407476,0.0033222591362127574
2024-10-17,8595.82,57.0,-0.016047371740645966,-0.0066225165562914245
2024-10-18,8828.97,57.18,0.027123648471000905,0.0031578947368420263
2024-10-21,8767.66,56.9,-0.006944184882268223,-0.004896817068905213
2024-10-22,8839.02,57.06,0.008139001740487206,0.002811950790861273
2024-10-23,8962.12,58.31,0.01392688329701719,0.021906764808973023
2024-10-24,8885.24,58.1,-0.008578327449308976,-0.0036014405762304635
2024-10-25,8918.66,57.7,0.0037612940111915183,-0.0068846815834767705
2024-10-28,8949.56,57.5,0.0034646460342697694,-0.0034662045060659397
2024-10-29,8781.83,57.63,-0.018741703502741958,0.002260869565217538
2024-10-30,8783.74,55.97,0.00021749453132202667,-0.028804442130834662
2024-10-31,8762.59,55.92,-0.0024078581560929013,-0.0008933357155618271
2024-11-01,8792.54,56.15,0.0034179392166016065,0.004113018597997176
2024-11-04,8865.14,56.97,0.008256999683822652,0.014603739982190556
2024-11-05,9009.81,58.75,0.016318975222049614,0.031244514656836975
2024-11-06,8979.71,57.49,-0.0033408029692080232,-0.021446808510638293
2024-11-07,9372.35,60.84,0.04372524279737333,0.05827100365280913
2024-11-08,9175.53,59.12,-0.02100006935293708,-0.02827087442472065
2024-11-11,9115.43,58.4,-0.006550030352470149,-0.012178619756427533
2024-11-12,9010.86,57.01,-0.011471757229225554,-0.023801369863013733
2024-11-13,9017.4,57.19,0.0007257908790059275,0.003157340817400378
2024-11-14,8993.78,57.0,-0.002619380309179964,-0.0033222591362125353
2024-11-15,8919.41,55.8,-0.008269048164398107,-0.021052631578947434
2024-11-18,8919.41,55.76,0.0,-0.0007168458781361409
2024-11-19,8833.59,55.61,-0.009621712646912695,-0.0026901004304160647
2024-11-20,8848.11,55.46,0.0016437258238157781,-0.0026973565905412666
2024-11-21,8849.72,55.49,0.00018195976315826812,0.0005409304002885751
2024-11-22,8662.24,53.03,-0.021184851046134767,-0.04433231212831146
2024-11-25,8615.76,52.57,-0.005365817617613899,-0.008674335281915968
2024-11-26,8668.17,53.05,0.006083038524749895,0.00913068289899166
2024-11-27,8718.67,53.55,0.0058259125051769445,0.009425070688030113
2024-11-28,8713.4,53.17,-0.0006044499906523448,-0.007096171802054019
2024-11-29,8752.29,53.25,0.004463240526086487,0.001504607861576135
2024-12-02,8748.57,54.01,-0.0004250316202960569,0.014272300469483579
2024-12-03,8757.31,54.43,0.0009990204113357048,0.007776337715238002
2024-12-04,8723.45,53.93,-0.003866484114414037,-0.00918611060077168
2024-12-05,8678.22,53.68,-0.005184875250044629,-0.004635638791025354
2024-12-06,8728.52,55.12,0.0057961194807232275,0.02682563338301036
2024-12-09,8717.42,54.83,-0.0012716932538391346,-0.005261248185776446
2024-12-10,8857.05,55.62,0.016017353758336572,0.01440817070946565
2024-12-11,8801.83,54.9,-0.006234581491580071,-0.012944983818770184
2024-12-12,8953.58,55.58,0.017240732893046173,0.012386156648451774
2024-12-13,8718.42,53.74,-0.026264354593358186,-0.03310543360921192
2024-12-16,8759.62,53.12,0.004725626891111112,-0.011537030145143401
2024-12-17,8914.39,53.01,0.01766857466419758,-0.002070783132530063
2024-12-18,8982.22,52.94,0.007609045599306308,-0.0013205055649877506
2024-12-19,8879.26,52.89,-0.011462645092193191,-0.0009444654325651003
2024-12-20,8853.5,52.62,-0.002901142662789513,-0.005104934770277958
2024-12-23,8875.86,53.1,0.0025255548653075888,0.009122006841505215
2024-12-24,8938.01,53.78,0.007002138384336831,0.012806026365348444
2024-12-25,8893.7,53.9,-0.004957479349430027,0.002231312755671233
2024-12-26,8882.59,53.45,-0.001249198871111079,-0.008348794063079645
2024-12-27,8888.52,53.27,0.0006675980766870371,-0.003367633302151507
2024-12-30,8868.57,53.9,-0.0022444681454281135,0.011826544021024787
2024-12-31,8863.55,52.65,-0.0005660439056127675,-0.023191094619666064
2025-01-02,8682.65,50.71,-0.02040942963033998,-0.036847103513770185
2025-01-03,8617.33,50.3,-0.007523048838776192,-0.00808519029777166
2025-01-06,8441.46,50.34,-0.020408873746276535,0.0007952286282306709
2025-01-07,8442.47,50.17,0.00011964754912074937,-0.003377036154151747
2025-01-08,8454.03,50.3,0.0013692675247884978,0.002591189954155748
2025-01-09,8461.56,49.81,0.000890699465225353,-0.009741550695824941
2025-01-10,8421.37,48.95,-0.004749715182542968,-0.017265609315398556
2025-01-13,8461.46,48.59,0.004760508088351267,-0.007354443309499525
2025-01-14,8604.77,49.36,0.01693679341390264,0.0158468820745008
2025-01-15,8598.59,49.11,-0.0007182062972049819,-0.005064829821717964
2025-01-16,8473.52,49.25,-0.014545408026199635,0.0028507432294848645
2025-01-17,8515.58,49.38,0.004963698675402917,0.002639593908629445
2025-01-20,8616.33,49.81,0.011831255181678824,0.008707978938841565
2025-01-21,8582.91,49.9,-0.0038786815268218033,0.0018068660911463308
2025-01-22,8446.49,48.95,-0.015894376149814038,-0.019038076152304573
2025-01-23,8456.54,50.37,0.0011898433550505683,0.02900919305413674
2025-01-24,8421.37,50.86,-0.004158911327800774,0.009728012705975786
2025-01-27,8416.29,50.85,-0.0006032272658723636,-0.00019661816751859185
2025-02-05,8259.57,49.72,-0.018621031357046958,-0.022222222222222254
2025-02-06,8304.99,50.25,0.005499075617737992,0.010659694288012833
2025-02-07,8421.37,50.88,0.01401326190639618,0.012537313432835928
2025-02-10,8398.8,50.9,-0.0026800864942404523,0.00039308176100627534
2025-02-11,8330.92,50.52,-0.008082106967661984,-0.00746561886051067
2025-02-12,8456.54,51.08,0.015078766810868505,0.011084718923198622
2025-02-13,8567.39,51.02,0.013108197915459252,-0.0011746280344556714
2025-02-14,8617.33,51.7,0.005829079801433101,0.013328106624852953
2025-02-17,8600.35,51.84,-0.0019704479229645244,0.0027079303675048294
2025-02-18,8617.33,51.31,0.001974338253675656,-0.010223765432098797
2025-02-19,8697.73,51.45,0.009330036101669492,0.0027285129604366354
2025-02-20,8612.31,50.78,-0.009820953283212974,-0.013022351797862042
2025-02-21,8683.71,51.2,0.008290458657433275,0.00827097282394651
2025-02-24,8637.78,52.0,-0.005289213941967019,0.015625
2025-02-25,8511.81,50.98,-0.014583608288240901,-0.0196153846153847
2025-02-26,8542.01,51.62,0.003548011527513051,0.012553942722636435
2025-02-27,8670.39,51.62,0.01502924955601781,0.0
2025-02-28,8746.92,50.38,0.008826592575420511,-0.024021697016660126
2025-03-03,8677.73,50.33,-0.007910212966392827,-0.000992457324335172
2025-03-04,8592.76,50.08,-0.009791731247687951,-0.004967216371945193
2025-03-05,8573.97,50.38,-0.0021867246379511096,0.005990415335463295
2025-03-06,8773.0,51.64,0.023213283927982165,0.02500992457324336
2025-03-07,8848.47,51.5,0.008602530491280014,-0.0027110766847405765
2025-03-10,8858.02,51.25,0.0010792826330427996,-0.004854368932038833
2025-03-11,8987.56,51.5,0.014624035619698272,0.004878048780487809
2025-03-12,8956.91,51.15,-0.0034102693055734212,-0.006796116504854344
2025-03-13,8932.74,51.14,-0.002698475255417332,-0.00019550342130980614
2025-03-14,9386.18,53.47,0.050761580433327236,0.04556120453656631
2025-03-17,9435.67,53.38,0.005272645527786501,-0.0016831868337384703
